original_filename,title,instructions,ingredients
IMG_1261.JPG,Thai Squash & Cashew Curry with Black Rice,"1. Boil a kettle . Peel , halve and thinly 
slice the onion . Peel and finely chop or 
grate the garlic and ginger . 
2. Rinse the rice in a sieve . Add it to a 
medium saucepan with a good pinch of 
salt . Add plenty of boiled water , bring 
30-35 to a low boil and cook for approx . 
minutes , until tender with a little bite . 
Once cooked , drain , return it to the 
saucepan and cover to keep warm . 
3. Meanwhile , heat 1 tbsp of oil in another 
medium saucepan . Fry the onion on a 
medium heat for 8-10 minutes , stirring 
regularly and adding a splash of water 
if it looks like catching . 
4. Bash the base of the lemongrass stalk 
so it splits slightly ( use a rolling pin or 
press with the flat side of a large knife ) . 
Slice the chilli into thin rings . 
5. Prepare your squash - remove the 
stalk , halve it with a large sharp 
knife , then lay the flat sides on your 
worksurface and chop down and round 
to remove the skin . Scoop the seeds out 
with a spoon , then chop the flesh into 
large bite - sized chunks . 
6. Into the onion pan , stir in the squash , 
garlic , ginger and chilli ( to your 
taste ) ; cook for 1 minute . 
7. Add the Thai spice paste - all or less 
for a milder flavour . Stir for 1 minute . 8. Add the coconut milk and star 
anise . Refill the tin with water and 
add that too . Sit the lemongrass stalk 
in the pan - it doesn't matter if the stalk 
pokes out a little . Try and arrange the 
squash to ensure it is submerged . 
Simmer for approx . 20-25 minutes , 
until the squash is tender . 
9. Meanwhile , roughly chop the 
cashews . Toast them in a dry frying 
pan , until lightly golden - approx 2-3 
minutes . Get yourself a plate . Once the 
cashews are toasted , remove the pan 
from the heat and working quickly , add 
half the tamari ( this will bubble up ) 
and stir to coat the cashews . Transfer 
to the plate . 
10. Chop the coriander , stalks and all . 
11. Stir handfuls of spinach into the 
curry , until it wilts in . Stir in half the 
coriander . Add lime juice , remaining 
tamari , and season with salt and 
pepper , all to taste . 
12. Remove the lemongrass and star 
anise from the curry . Serve with the 
rice , topped with the cashews and 
remaining coriander , extra chilli ( if 
you haven't used it all up already ) , with 
extra wedges of lime for squeezing .","Ingredients 
1 onion 
2 garlic cloves 
1 piece ginger 
125g black rice 
1 lemongrass stalk 
1 chilli - add to taste 
1 Uchi Kuri ( Red Onion ) 
squash 
2 packs Thai green curry paste 
200ml tin coconut milk 
2 star anise 
50g cashew nuts 
1 tbsp tamari 
1 bag coriander 
1 bag baby spinach 
1 lime"
IMG_1258.JPG,Leek & Mascarpone Gnocchi,"1. Trim the leeks , halve lengthways , and finely shred . Wash well
to remove any grit .
2. Heat 2 tbsp oil in a frying pan . Gently fry the leeks for 10 mins , stirring now and then , while you continue . Add a splash of water if they look like they might catch .
3. Put a saucepan of salted water on to boil . Finely chop the parsley ; include the stalks if not too thick . Peel and finely
chop the garlic . Finely zest 1/4 of the lemon .
4. In a bowl , mix the lemon zest , hazelnuts and 1/2 the
parsley . Add the Italian - style hard cheese , a squeeze of
lemon juice ( approx . 1/4 of the lemon ) , and a good glug of
olive oil ( 4-5 tbsp ) ; enough to loosen the mix . Season and add
garlic and more lemon if you like , all to your taste . This is
your pesto .
5. Add the wine to the leeks and simmer for approx . 2 mins , until absorbed .
6. Boil the gnocchi for 2-3 mins , until they rise to the surface , then drain .
7. To the leeks , add the mascarpone , gnocchi and watercress . Simmer for a moment , just enough to lightly wilt the watercress .
8. Check the seasoning and add a squeeze more lemon juice if desired . Serve , drizzled with the hazelnut pesto . Scatter over the remaining parsley to garnish .","Ingredients
2 leeks
15g parsley
1 garlic clove
1 lemon
25g toasted & chopped
hazelnuts
25g Italian - style hard cheese
50ml white wine
1 pack gnocchi
1 pot mascarpone
50g watercress"
IMG_1260.JPG,Thai Mushroom & Peanut Noodles,"1. Put a medium saucepan of water on to boil . Trim and halve the leek , lengthways , then slice into 1cm pieces . Wash well .
2. Scoop 1 good tbsp of coconut milk from the tin into a large saucepan . Press the cardamom pods with the flat side of a large knife , so they split a little . Peel and finely chop the garlic .
3. Add the garlic , red Thai curry paste , star anise , cardamom pods and Thai spice pot to the large saucepan . Add a pinch of chilli flakes , to your taste for heat ( you can always add more later ) . Fry on a medium - high heat for 1 min . Stir in the tomato purée , leek and remaining coconut milk ( keep the tin ) . Fill the empty coconut tin with water ; add that .
you Bring to a low boil . Keep it cooking , while continue .
4. Deseed and finely slice the pepper . Thinly slice the
mushrooms . Strip the kale leaves away from their tough
stalks . Roughly chop the leaves . In a small bowl , mix the
peanut butter with 2 tbsp of warm water ( from the tap is fine )
to loosen it , then mix in another 5 tbsp of water .
5. Stir the pepper and mushrooms into the large saucepan .
Season . Keep it cooking , stirring often , while you continue .
6. Add % of the pack of noodles to the boiling water . Boil for
2 mins , then add the kale . Boil for 5 mins more , until both
noodles and kale are just tender . Drain both in a colander .
7. Remove the star anise ( and cardamom if you can find
them , or just eat around them ) . Stir in the peanut butter mix ,
noodles and kale . Season ; add lime juice to taste . Add a
splash more water for a thinner sauce .
8. Serve with wedges of remaining lime and sprinkle over more chilli flakes , if you like .","Ingredients
1 leek
200ml coconut milk
1/2 tsp cardamom pods
1 garlic clove
1 pack red Thai curry paste
2 star anise
1 Thai spice pot
¹ / 4 tsp chilli flakes
1/2 tbsp tomato purée
1 red pepper
200g mushrooms
100g curly kale
40g peanut butter
2/3 pack udon noodles
1 lime"
IMG_1259.JPG,Five - spice Mushroom Quinoa Stir - fry,"1. Slice the mushrooms ( approx . Icm ) . Split any larger stems of broccoli lengthways , so they're roughly the same thickness . Use all of it - stalk , florets
and leaves . Halve , peel and thinly slice
the onion .
2. Deseed and finely chop the chilli ( keep
the seeds in for more heat ) . Peel and
finely chop the ginger and garlic .
3. Boil a kettle . In a dry saucepan , heat
the quinoa for 2-3 minutes , until the
seeds start to pop . Remove from the
heat for 1 minute to let the cool pan
slightly , then cover with plenty of boiled
water ( be careful , it may still splutter ) .
Boil for 12-13 minutes , until the seeds
pop open , while you continue .
4. In a large , dry frying pan , or wok , gently toast the sesame seeds for 2-3 minutes , stirring often , until lightly golden . Transfer to a plate .
Chop the coriander , stalks and all . Using half the bag of spinach , strip the stalks away from the leaves . Roughly shred the leaves .
6. Heat 2 tbsp of oil in the frying pan , or wok . Stir - fry the mushrooms , broccoli and onion for 4 minutes .
7. Add a dash more oil and the 5 - spice ,
ginger , garlic and chilli ( to your
taste for heat ) . Stir - fry for approx .
2 more minutes , until the spices are
fragrant and the veg just tender . Add
the spinach ; stir in until just wilted .
Remove from the heat . Stir in the
tamari .
8. Drain the quinoa into a sieve . Press
it well to remove excess moisture .
Mix it into the veg with the toasted
sesame oil and three - quarters of
the coriander . Add lime juice and
season , to taste .
9. Serve , scattered with the sesame
seeds and remaining coriander .","Ingredients
150g chestnut mushrooms
200g purple sprouting broccoli
1 red onion
1 chilli - add to taste
1 small piece ginger
2 garlic cloves
100g red quinoa
2 tbsp sesame seeds ( you may have 2 x 1 tbsp or 1/2 tbsp pots to make it up to the same 2
tbsp weight )
15g coriander
1/2 bag true spinach
1 tsp China spice blend ( 5
spice )
1 tbsp tamari
1 tbsp toasted sesame oil
1 lime"
IMG_1256.JPG,Veggie Lentil Bolognese,"1. Halve , peel and finely dice the onion . Peel and coarsely grate the carrot . Coarsely grate the courgette . Halve the pepper , lengthways , deseed , then dice into approx . 2cm pieces .
2. Heat 1 tbsp of oil in a large saucepan . Fry the onion on a low heat for 10 mins , until softening , but without colouring . Stir now and then , while you continue with the recipe ; add a splash
of water if it looks like catching .
3. Dice the mushrooms - make them as large or small as you
like , depending on whether you need to hide them ! Drain
and rinse the lentils . They clump together in the tin but will
separate .
4. Peel and finely chop , or grate , the garlic . Put a large saucepan
of salted water on to boil .
5. Stir the mushrooms and pepper into the onion . Season . Increase the heat a little . Cook for 3 mins , until they start to soften .
6. Stir in the carrot , courgette , garlic , Worcester sauce , tomato purée , bouillon , veggie Bolognese spice pot and wine . Cook for approx . 2 mins , stirring now and then , until the wine has reduced down .
7. Add the lentils and passata . Season . Bring to a low boil . Cook for 15 mins . Stir frequently and add a splash of water if it starts getting too thick , particularly towards the end .
8. When the Bolognese is halfway through simmering , boil the spaghetti for 6-7 mins , until just tender with a little bite , then drain . Serve with the Bolognese , sprinkled with cheese .","Ingredients
1 onion
1 carrot
1 courgette
1 Romano pepper
200g mushrooms
1 tin dark lentils
2 garlic cloves
1 tbsp Worcester sauce
1 tbsp tomato purée
1/2 tbsp bouillon powder
1 veggie Bolognese spice pot
100ml red wine
1 bottle passata ( 400ml )
250g white spelt spaghetti
100g Cheddar cheese"
IMG_1257.JPG,Roasted Leeks & Tomato Orzo,"1. Preheat your oven to 200 ° C / Gas 6. Trim off the darker green leek tops . Halve , lengthways , not quite all the way down to the root , so you can fan them out under the cold tap to wash out any grit . Then , if you have very fat leeks , halve completely through the root , or even quarter them , if you have whoppers . Transfer to a roasting tin with the tomatoes . Toss in 1/2 tbsp of oil . Season . Roast for 10 mins .
2. If using the optional capers for an extra salty tang , put them in a mug of cold water to soak . Thinly slice the sun - dried tomatoes . Peel and finely chop the garlic .
3. Put the pine nuts in a dry medium saucepan . Heat gently for
3-4 mins , stirring often , until toasted . Transfer to a plate .
4. Add 3-4 tbsp of water to the leeks . Roast for approx . 12-14
more mins , until the leeks are just tender and the tomatoes
collapsed and starting to caramelise .
5. Put the white wine , garlic and sun - dried tomatoes in the
medium saucepan . Heat gently for 2 mins .
6. Add the passata , olives , dried tarragon , bouillon and orzo . Refill the passata pot twice with water , adding that too . Season . Bring to a low boil . Cook for approx . 10 mins , until the orzo is tender , and has absorbed most of the liquid . Stir often , adding a splash more water if needed towards the end .
7 . Roughly chop the parsley .
8. Check the orzo seasoning . Stir in 1/2 the parsley . Serve in bowls . Add the leeks and tomatoes , seasoning the leeks with a little squeeze of lemon juice . Sprinkle over the ( drained ) capers , if using , and remaining parsley .","Ingredients
2 large or 3 smaller leeks
250g cherry tomatoes
1 tbsp capers - optional
10g sun - dried tomatoes
1 garlic clove
20g pine nuts
50ml white wine
200g passata
30g black olives - please check
for stray stones
1 tbsp dried tarragon
1 tsp bouillon powder
150g orzo pasta
15g parsley
1 lemon"
IMG_1255.JPG,kale & Blood Orange Salad,"1. Halve , peel and finely dice the onion . Save about I tsp worth to one side , then gently fry the rest in a medium saucepan with 1 tbsp of oil for 8 mins , stirring now and then .
2 . Meanwhile , put a kettle of water on to boil . Strip the kale leaves off their stalks . Shred the leaves .
3. Dice the tomatoes and olives , reasonably small . Rinse the
quinoa in a sieve .
4. Stir the quinoa into the onion . Add the bouillon powder and
kale salad spice pot . Stir for 1 min . Add 350ml of boiled
water . Bring to a low boil then cook for 13-14 mins , until the
quinoa seeds pop open . Add the kale 4 mins from the end , so
it wilts in . Stir often and keep an eye on the liquid level - add a
splash more water towards the end if needed . You do want it
all absorbed by the end though , or drain it off .
5. Meanwhile , put the tomatoes , olives , dates and reserved onion in a bowl . This is your salsa . Shred 1 tbsp of mint leaves and add those . Deseed and finely chop as much chilli you'd like . Halve one orange . Add a squeeze of orange juic to the salsa , season , and add more chilli , too , if you like .
6. Slice the peel off the remaining half and whole orange . Slice the flesh into half - moon shapes .
7. Chop the parsley . Roughly chop the hazelnuts , not too small ( just half the pot , for your calorie count ) .
8. Stir the parsley into the cooked quinoa and kale . Check the seasoning . Serve it with the oranges and tomato salsa and top with hazelnuts .","Ingredients 
1 red onion 
100g curly kale 
125g cherry tomatoes 
30g green olives - please check 
for stray stones 
100g red quinoa 
1/2 tbsp bouillon powder 
1 kale salad spice pot 
40g dates . 
1/2 bag mint 
1 chilli 
2 blood oranges 
15g parsley 
25g whole toasted hazelnuts 
- use just half the 50g pot 
supplied , for your calorie 
count , unless you're happy 
to have a few more"
IMG_1254.JPG,Curly Kale & Shiitake Dal,"1. Put the lentils in a bowl of cold water . Set aside . Trim the leek and halve , lengthways , then thinly shred . Wash it well to remove any grit . Heat 1 tbsp of oil in a large saucepan . Start gently frying the leek , stirring often , while continue . you
2. Peel and finely chop the garlic . Deseed and finely chop the chilli ( or leave the seeds in for more heat ) . Into the leek , stir the garlic , curry powder , shiitake dal spice pot and a pinch
of chilli , too , if you like it spicy .
3. Add the coconut milk . Fill the coconut tin half full of water ;
add that . Heat to a low boil . Drain and rinse the lentils in a
sieve . Add them to the saucepan . Simmer for 15 mins , until
the lentils are softened .
4. Meanwhile , strip the kale leaves off their stalks . Thinly shred the leaves . Halve any larger shiitake mushrooms ; keep smaller ones whole . Shred half the bag of mint .
5. Heat 2 tbsp of oil in a large frying pan . Fry the mustard seeds and cumin seeds for 30 secs - 1 min , until the seed start to pop . Transfer them and the oil to a mug .
6. After 15 mins , stir the kale into the lentils . Cook for 4-5 mins , until the lentils have broken down ( a little mushy is good here ! ) , and the kale has wilted .
7. Once the kale goes in the saucepan , heat 1 tbsp of oil in the frying pan . Fry the shiitake mushrooms , with a little salt and pepper , for 3-4 mins , until softened . Transfer to a plate . Toast the pittas in a toaster until just crispy .
8. Season the lentil dal and add lime juice , to taste . Top with the mushrooms , toasted seeds and their oil , mint and a little extra chilli ( optional ) . Serve with the pitta for dunking .","Ingredients
100g red lentils
1 leek
2 garlic cloves
1 chilli - add to taste
1 tbsp curry powder
1 shiitake dal spice pot
1 tin coconut milk
150g curly kale
150g shiitake mushrooms
¹½ bag mint
1 tsp black mustard seeds
1 tsp cumin seeds
3 pitta breads ( more or
less , depending on your
appetite )
1 lime"
IMG_1253.JPG,Crispy Halloumi with Roasted Romanesco,"1. Preheat the oven to 190 ° C / Gas 5. Boil a kettle . Put the 
sultanas in a cup . Cover with boiled water . Leave to soak . 
2. Peel the onions , halve them through the root , then chop 
into wedges . Cut the Romanesco into florets - not too large , 
so they roast in time . Toss the onion and romanesco in 
a roasting tin in oil to coat , Season . Roast for 25-30 mins , 
shaking them halfway through , while you continue . 
3. Finely zest the lemon . Peel and finely chop the garlic . Chop 
the parsley . Rinse the quinoa in a sieve . Transfer it to a 
medium saucepan . Add the bouillon . Cover with plenty of 
boiled water . Boil for 12-13 mins , while continue . you 
4. Rinse the capers . Drain the sultanas . Finely chop them 
together and return them both to the cup . Mix in 1/2 of each 
of the following : garlic , vinegar and parsley . Add a good 
squeeze of lemon juice and 3-4 tbsp of olive oil . Season . 
5. Crack the egg into a shallow bowl ; break it up with a fork . 
Add the remaining garlic . Put the flour in another bowl ; 
season with pepper . Mix the breadcrumbs with the dried 
thyme in another bowl . 
6. Cut the halloumi into 3 pieces , then halve each piece so it's approx . 1cm thick . Pat the slices dry . Dip each piece in flour , egg and , finally , coat in breadcrumbs . then 
7. Drain the cooked quinoa and return to the saucepan . Mix in the remaining parsley , lemon zest and a good spoonful of caper dressing , then mix it all into the roasted veg in the tin . Add lemon juice and season , all to taste . 
8. Heat 2 tbsp oil in a frying pan . Fry the halloumi for approx . 3 mins each side , until golden . Serve on top of the roasted veg , drizzled with remaining caper dressing .","Ingredients
20g sultanas
2 red onions
1 Romanesco cauliflower
1 lemon
1 garlic clove
15g parsley
100g white quinoa
1 tsp bouillon powder
2 tbsp capers
1 tbsp cider vinegar
1 egg
5g plain flour
30g breadcrumbs
dried thyme tsp
1 pack halloumi cheese"
IMG_1251.JPG,Beetroot Couscous & Chilli Mint Halloumi,"1. Finely zest 1/2 the lemon . Slice the halloumi into 1-12cm slices . In a shallow bowl , mix 3 tbsp of olive oil , the lemon zest and chilli flakes , to your taste for heat ( if you're unsure , add a pinch now , then sprinkle over more at the end ) . Turn the halloumi in the mixture and set aside .
2. Boil a kettle . Put the couscous in a large bowl . Add 1 tbsp of olive oil and a good pinch of salt . Pour over plenty of boiled water to cover the couscous by 1cm . Cover with a plate . Set
aside to soak for 10 mins .
3. Keeping them separate , finely chop the mint and parsley .
4. Drain the chickpeas . You just need 2 in this recipe ( unless
you have a larger appetite then , by all means , use a little more ) .
Roughly chop the 1/2 tin you're using .
5. Quarter the cherry tomatoes . Drain the beetroot . Chop it
into 1-2cm chunks .
6. Heat a non - stick frying pan to a medium heat . Lift the halloumi out of its oil . Fry the halloumi , without moving it around , for approx . 2 mins , until starting to colour . Then turn it and fry for 1-2 mins ( keep a good eye on it , you don't want it to melt ) . Transfer to a plate for a moment .
7. Fluff the couscous up with a fork . Mix in the chopped chickpeas , cherry tomatoes , parsley and 1/2 the mint . Season and add lemon juice to taste , and add a little more olive oil too , if you like .
8. Gently mix in the watercress and finally , the beetroot ( very lightly , so it doesn't turn it all too pink ! ) . Serve topped with halloumi , drizzled with any remaining chilli and lemon oil from its dish , and sprinkled with remaining mint .","Ingredients
1 lemon
1 halloumi cheese
1/4 tsp chilli flakes - add to
taste
100g couscous
15g mint
15g parsley
1/2 tin chickpeas
125g cherry tomatoes
1 pack cooked beetroot
50g watercress"
IMG_1252.JPG,Halloumi & Red Wine Lentils,"1. Boil a kettle . Place the dried mushrooms in a mug .
with boiled water and leave to one side .
Cover
2. Peel , halve and thinly slice the onion . Peel and thinly slice the carrot ( if it's a fat one , you might need to halve it lengthways before slicing it ) . Warm 1 tbsp of oil in a saucepan . Gently fry
the onion and carrot for 5 mins while you continue .
3. Halve the tomatoes and deseed and thinly slice the pepper .
4 . Add the pepper , bay , thyme and wine to the pan . Tip in the
dried mushroom soaking liquor , discarding the mushrooms
themselves and the very last of the liquor in the mug ( the last
bit contains grit from the mushrooms ) . Cook on a medium
heat until the liquid has reduced by approx . 2/3 .
5. Peel the garlic . Roughly chop the garlic and capers together . Drain the lentils in a sieve . Stir the caper mixture into the
saucepan .
6. Dice the halloumi into 1cm pieces . In a frying pan without oil , fry the halloumi for 2-3 mins on a medium - high heat , until golden .
7. Stir the lentils and tomatoes into the saucepan . Warm for 2-3 mins . Stir in the watercress until just wilted . Season .
8. Serve the halloumi on top of the lentils , with a squeeze of lemon juice to taste .","Ingredients
5g dried mushrooms
1 onion
1 carrot
125g cherry tomatoes
1 Romano pepper
1 bay leaf
1 tsp dried thyme
50ml red wine
1 garlic clove
1 tbsp capers
1 tin dark lentils
1 pack halloumi cheese
50g watercress
1 lemon"
IMG_1249.JPG,Chilli Greens & Peanut Stir - fry,"1 . Put a medium saucepan of water on to boil .
2 . Remove any tough outer leaves from the sprouts . Finely shred . Peel and finely slice the carrots - at an angle looks good ( if any are very fat , halve them lengthways first ) .
3. Peel and finely chop the garlic and ginger . Deseed and finely chop the chilli ( this is optional , for more heat than the sriracha already provides ) . Roughly chop the peanuts .
4. In a small bowl , mix the peanut butter , sriracha , just 1/2 the tamari ( 1 tbsp ) , turmeric and 4 tbsp of warm water ( from the
tap is fine ) .
5. Boil 2/3 of the pack of noodles for 4 mins , until just tender .
Stir regularly to prevent them from sticking together . Drain
and run under cold water . Set aside .
6. Heat I tbsp of oil in a wok or large frying pan . Stir - fry the
carrots for 2 mins . Add the sprouts , garlic , ginger and
dried coriander leaves , with a splash more oil if needed .
Stir - fry for 1 min . V - 5Bid
7. Stir in the peanut butter mix and add chilli to your taste for heat ( the sriracha has some heat already ) . Stir - fry for 1 min .
The peanut paste may start to catch - add a splash more water
if needed .
8. Toss in the noodles to warm them through . Add more tamari , season ( lightly , the tamari is already quite salty ) and add lime juice , all to taste . Serve , sprinkled with peanuts and extra chilli , if you like , to taste .","Ingredients
200g Brussels sprouts
2 large or 3 small carrots
1 garlic clove
1 small piece ginger
1 chilli - optional - add to taste
30g peanuts
60g peanut butter
1 pack sriracha chilli sauce
2 tbsp tamari - add to taste
1 turmeric
2/3 pack udon noodles
1 tbsp dried coriander leaves
1 lime
tsp"
IMG_1250.JPG,Honey & Sesame Halloumi & Bulghur,"1. Preheat your oven to 200 ° C / Gas 6. Boil a kettle . Halve the tomatoes and place cut - side up on a roasting tray . Drizzle with oil and season . Roast for approx . 20 mins , until slightly
charred around the edges .
2 . Meanwhile , put the bulghur wheat in a large heatproof bowl or saucepan . Cover by 1cm with boiled water . Leave to soak
for 15 mins , while you continue .
3 . Slice the olives . Peel and finely chop the garlic .
4 . In a shallow bowl , whisk the egg with 1 tbsp of water . Put the
polenta on a plate . Cut the halloumi into 2cm cubes . Turn
the halloumi in the egg , then polenta , to coat .
5. Heat a frying pan . Halve the lemon . Lay the lemon halves
cut - side down in the frying pan . Cook for 1-2 mins , without
moving them around , until the cut sides are nicely charred . Transfer them to a plate .
6. When the bulghur is soaked and the liquid absorbed , heat a good drizzle of oil in the frying pan . Fry the halloumi for 1-2 mins each side , until golden . Add the honey , thyme and sesame seeds , turning the halloumi cubes in the mixture to
coat them a little ( not all of it will stick , this is fine ) .
7. To the roasted tomatoes , add the bulghur , garlic , olives , watercress and the juice from 1/2 the charred lemon . Roughly chop the parsley leaves ; add those . Mix , adding more oil , pepper and lemon juice if you like , all to taste .
8. Divide the bulghur between 2 plates . Top with the halloumi and any honeyed sesame bits from the pan .","Ingredients
250g cherry tomatoes
125g bulghur wheat
60g green olives - please check
for stray stones
1 garlic clove
1 egg
25g polenta
1 pack halloumi
1 lemon
1 tbsp honey
1 tsp dried thyme
1 tbsp sesame seeds
50g watercress
15g parsley"
IMG_1247.JPG,Spring Green & Shiitake Dal,"1. Put the lentils in a bowl of cold water . Set aside . Trim the leek , halve lengthways , then thinly shred . Wash it well to remove any grit . Heat 1 tbsp of oil in a large saucepan . Start continue . gently frying the leek , stirring often , while you
2. Peel and finely chop the garlic . Deseed and finely chop the chilli ( or leave the seeds in for more heat ) . Into the leek , stir
the garlic , curry powder and shiitake dal spice pot and a pinch of chilli , too , if you like it spicy . Add the coconut milk .
3. Fill the coconut tin 1/2 full with water ; add that . Heat to a low
boil . Drain and rinse the lentils in a sieve . Add them to the
saucepan . Simmer for 15 mins , until the lentils are softened .
up
4. Meanwhile , strip the spring green leaves off their stalks . Layer
the leaves , roll them up , then thinly shred . Halve any larger shiitake mushrooms ; keep smaller ones whole . Shred 2 the bag of mint .
5. Heat 2 tbsp of oil in a large frying pan . Fry the mustard seeds and cumin seeds for approx . 30 secs - 1 min , until th seeds start to pop . Transfer them and the oil to a mug .
6. After 15 mins , stir the spring greens into the lentils . Cook for 5 mins , until the lentils have broken down ( mushy is good here ! ) , and the greens wilted .
7. Once the greens go in the saucepan , heat 1 tbsp of oil in a frying pan . Fry the shiitake mushrooms with a little salt and pepper for 3-4 mins , until softened . Transfer to a plate .
8 . Toast the pittas in a toaster until just crispy .
9. Season the lentil dal and add lime juice to taste . Top with the mushrooms , toasted seeds and their oil , mint and a little extra chilli , too , if you like . Serve with the pitta for dunking .","Ingredients
100g red lentils
1 leek
2 garlic cloves
1 chilli - add to taste
1 tbsp curry powder
1 shiitake dal spice pot
1 tin coconut milk
200g spring greens
150g shiitake mushrooms
¹½ bag mint
1 tsp black mustard seeds
1 cumin seeds tsp
3 pitta breads ( more or
less , depending on your
appetite )
1 lime"
